"Id","SalePrice"
2316,194737.198798944
2317,179736.141430312
2318,175556.268399284
2319,176319.536615963
2320,176667.778168878
2321,237815.613894919
2322,169715.574242338
2323,174773.684571297
2324,165694.978237241
2325,214894.848092931
2326,168368.332096449
2327,211949.749160106
2328,221719.612249833
2329,184152.422424901
2330,178804.217181671
2331,336778.531511975
2332,367079.225724619
2333,303221.073622953
2334,265234.430965404
2335,265357.560202987
2336,313893.58824537
2337,200519.990751787
2338,264293.920690503
2339,231376.105957826
2340,368852.639546485
2341,218052.002114876
2342,235281.505675594
2343,225559.868720674
2344,230657.607250384
2345,239187.914008253
2346,211045.976106888
2347,197976.890737966
2348,231545.582189426
2349,175724.365246603
2350,280423.931337278
2351,261901.536376631
2352,252714.071120704
2353,246193.426244671
2354,133966.95007842
2355,147941.519511575
2356,151605.393134672
2357,199640.690965132
2358,197346.159644747
2359,134427.57689857
2360,125266.331884138
2361,134716.866942059
2362,250669.1167046
2363,135516.663055946
2364,147570.041582681
2365,218014.624234281
2366,191876.122354302
2367,227659.992910641
2368,204309.224786182
2369,225618.942231447
2370,173757.072890492
2371,172346.726756296
2372,186730.919583113
2373,260828.614800463
2374,282639.742720539
2375,245598.764169779
2376,263754.185333881
2377,324625.157859728
2378,150747.066475539
2379,202018.66587106
2380,151259.387750585
2381,165865.730258372
2382,190120.095167495
2383,202967.131859394
2384,224696.467437193
2385,159501.834483717
2386,145018.969353375
2387,138355.7556202
2388,103032.426927361
2389,133621.207645537
2390,145881.669000367
2391,137076.460412278
2392,118978.343644164
2393,159537.637155349
2394,144874.025096998
2395,179321.593951532
2396,150813.190677566
2397,183202.770238078
2398,131099.494863747
2399,71203.2032271279
2400,67417.7808101468
2401,113016.627605715
2402,139470.657521473
2403,140278.463495616
2404,151816.508315415
2405,160072.15973545
2406,134908.083646165
2407,126482.568110533
2408,139574.565644495
2409,141375.594687599
2410,157752.769123362
2411,123274.941466906
2412,149045.029926627
2413,140291.233372245
2414,136271.176621445
2415,135420.559023203
2416,126723.304574012
2417,129315.746718323
2418,125614.356974002
2419,131765.976959188
2420,126761.53708964
2421,148947.415133335
2422,111405.601126908
2423,119542.514592412
2424,149587.698161713
2425,171335.366279545
2426,126820.579889437
2427,131834.018924863
2428,160512.731711176
2429,118302.510420334
2430,128674.346910944
2431,125456.733968923
2432,136621.995744363
2433,145303.892203321
2434,144996.062933147
2435,149306.70788961
2436,110562.456805567
2437,110655.735363127
2438,124034.385856105
2439,112400.998264158
2440,119155.416677575
2441,102140.013714015
2442,101677.146379464
2443,119621.689175652
2444,125647.405173206
2445,91280.189126765
2446,128478.06332215
2447,180863.757248728
2448,135050.67365521
2449,106293.62317674
2450,140420.120362757
2451,129537.412964404
2452,183689.861924971
2453,100360.391666837
2454,125210.926165631
2455,110174.287875853
2456,129524.303071052
2457,117348.468291764
2458,115525.220079705
2459,112266.957283074
2460,133390.660594508
2461,120071.018738724
2462,131521.470863983
2463,121369.592827445
2464,139133.685572978
2465,133933.693600523
2466,116501.062078063
2467,139050.840811375
2468,87637.9008268132
2469,92834.6343384854
2470,167376.833366633
2471,165819.070925482
2472,151012.965075435
2473,117948.61644953
2474,NA
2475,187515.031622663
2476,119210.090713911
2477,131380.3293352
2478,149893.632820548
2479,120882.989798146
2480,135346.81882224
2481,126309.167768556
2482,133581.813276711
2483,118471.197500913
2484,125274.727569687
2485,128183.545929084
2486,156918.867528762
2487,171710.481432942
2488,144264.509056083
2489,146833.513257224
2490,NA
2491,98177.5132218977
2492,189489.635026995
2493,146808.733079263
2494,150881.846595402
2495,102177.7637241
2496,211170.070058364
2497,140414.922839954
2498,121136.165730717
2499,100308.485838926
2500,131747.859674753
2501,129787.097662006
2502,141448.321350592
2503,105650.65146368
2504,179460.757690473
2505,214858.346223564
2506,255824.117714697
2507,291772.125130256
2508,255046.612761927
2509,223455.009107364
2510,227385.265645733
2511,187222.089757945
2512,212622.248312038
2513,216956.317873258
2514,228746.103929221
2515,148592.902664744
2516,169608.74922349
2517,133453.231837201
2518,145236.717835988
2519,227707.895433379
2520,205505.086027921
2521,193366.826022628
2522,220851.482029394
2523,135958.834303006
2524,139485.797284507
2525,143189.647148611
2526,140854.716928701
2527,123030.113684935
2528,134112.01487054
2529,137134.725964366
2530,129150.951621233
2531,239912.405706254
2532,229115.463039905
2533,199217.918587409
2534,232395.098024501
2535,270623.593827071
2536,222021.998558087
2537,215043.603033857
2538,181446.429922253
2539,184716.916105717
2540,179617.372259759
2541,179208.09262994
2542,174387.569756333
2543,128379.018353026
2544,128365.35589493
2545,129755.191011153
2546,142207.323467011
2547,132720.384029112
2548,143610.492735055
2549,153339.692960427
2550,365345.398648698
2551,145479.520338626
2552,120229.541464862
2553,87115.812645514
2554,116093.793232996
2555,105251.292313675
2556,110726.495628975
2557,119098.053293797
2558,153082.120595038
2559,154125.638801344
2560,149039.265512531
2561,142403.924903166
2562,150474.401517125
2563,158646.820441753
2564,177632.023550355
2565,145704.380784715
2566,168304.103148941
2567,147425.795460111
2568,193133.375765543
2569,191117.772814162
2570,123008.34690613
2571,192695.571461107
2572,155461.747255351
2573,215598.052995731
2574,263951.558461344
2575,124224.885386053
2576,124077.965350364
2577,NA
2578,95118.3622226396
2579,77297.6758678847
2580,123936.023037649
2581,126369.971604796
2582,115165.625537553
2583,274676.610059151
2584,159258.298601143
2585,182453.837731427
2586,200096.393631792
2587,185211.810938128
2588,141881.285008731
2589,144633.031445433
2590,215962.051799927
2591,200649.860337762
2592,220670.219385707
2593,252112.480588925
2594,178565.169930963
2595,206222.68073547
2596,321597.080397119
2597,193816.811029119
2598,260167.560102854
2599,317926.629252924
2600,135793.910253912
2601,137645.684632001
2602,89892.690575912
2603,97723.016593677
2604,87455.8921536435
2605,89712.1259804894
2606,147058.938542416
2607,170867.429953865
2608,181901.31375239
2609,155452.303528215
2610,110761.68905075
2611,148741.822485699
2612,152010.088942243
2613,127950.886856252
2614,127289.085305134
2615,147407.202909296
2616,136928.336286794
2617,158638.547426245
2618,164182.359391765
2619,190633.794289508
2620,184341.093483298
2621,183038.793755462
2622,189587.439036779
2623,238077.602100894
2624,272343.891512504
2625,298409.811525889
2626,166560.760774732
2627,177287.617038325
2628,411691.693063385
2629,444677.293154417
2630,337948.031705529
2631,437083.650954295
2632,390939.927131203
2633,297985.643791453
2634,376402.965441502
2635,158589.00203823
2636,191594.577380555
2637,170813.225540107
2638,245286.659696881
2639,182977.270329667
2640,157328.069472217
2641,114909.429694878
2642,178780.542063843
2643,99518.5867453376
2644,132490.367676414
2645,98017.0730259217
2646,91829.7821538169
2647,95898.7234085792
2648,139075.604841235
2649,141200.63355405
2650,143963.394458221
2651,147970.437793277
2652,415664.511914681
2653,262796.537290619
2654,273112.351451477
2655,372801.464602061
2656,322215.979062542
2657,315252.232155909
2658,283187.665228897
2659,301458.361405998
2660,323502.169067811
2661,347924.804632898
2662,349491.46870069
2663,278720.735466152
2664,269630.637132849
2665,311151.506523353
2666,280658.613760548
2667,174181.308618623
2668,177765.342153909
2669,176559.538477616
2670,270553.293652284
2671,177577.11452118
2672,180426.149548391
2673,209161.131182855
2674,207747.44077664
2675,166549.298674124
2676,185802.973674211
2677,195322.594946069
2678,247738.155301334
2679,276861.189261716
2680,289020.791947302
2681,382676.421040718
2682,317325.336891573
2683,488441.359470337
2684,306824.329173288
2685,330503.64344122
2686,257636.416071466
2687,308294.424646695
2688,227680.681893483
2689,205156.443276364
2690,426060.888206194
2691,197473.397635051
2692,138604.589132363
2693,191087.807647682
2694,140205.744898668
2695,190965.526110379
2696,184191.388019872
2697,190448.442381449
2698,192961.019305729
2699,177981.767366928
2700,167934.795584727
2701,161922.578202982
2702,121869.747751289
2703,129669.085627479
2704,140531.99611642
2705,126608.445937728
2706,122049.124976829
2707,128003.222463775
2708,132084.235283782
2709,109006.154809019
2710,123363.153196313
2711,259073.05192665
2712,356981.478736812
2713,168236.161844383
2714,154945.786106284
2715,172494.694322082
2716,159499.147163903
2717,184114.569323163
2718,239920.769931688
2719,162341.287969975
2720,165107.552080539
2721,142526.152133451
2722,158068.918415026
2723,143418.447185708
2724,129709.938512305
2725,137744.620022606
2726,148346.271636019
2727,165420.615830888
2728,162514.497363239
2729,149730.577255775
2730,144927.87105493
2731,120796.315050376
2732,121860.36624198
2733,158934.339529196
2734,148899.328893471
2735,135749.576175774
2736,141731.078819691
2737,122470.872347156
2738,140044.112640941
2739,156640.196490623
2740,132926.001874317
2741,149603.662655075
2742,151610.22900471
2743,151704.389797135
2744,148983.759191561
2745,139174.817394858
2746,131127.177466349
2747,145912.823561798
2748,129207.227666061
2749,131991.279375791
2750,133014.520826041
2751,127016.07589879
2752,202264.398428673
2753,149533.640397927
2754,183846.479077565
2755,126034.99095385
2756,97296.7000781662
2757,87628.1953600042
2758,88694.6081673477
2759,142474.539262682
2760,125203.128815994
2761,148361.87824948
2762,149453.254282521
2763,168893.853147416
2764,158959.166008294
2765,215987.450981767
2766,136204.194803088
2767,90384.5331029692
2768,137433.543057411
2769,139294.936428196
2770,146190.695699563
2771,118536.361343951
2772,118716.722253328
2773,147711.071847235
2774,133973.147474992
2775,125364.448184023
2776,135073.654774164
2777,144060.697613149
2778,107833.431483011
2779,134648.644696128
2780,105890.238657091
2781,100657.084557079
2782,97935.4214060464
2783,107353.715808121
2784,123478.745966872
2785,134711.69514294
2786,74665.1885016272
2787,115262.870623818
2788,88465.3349256473
2789,154662.373694474
2790,89777.0846102831
2791,115291.894071029
2792,77166.93212307
2793,148224.597966296
2794,105244.204043692
2795,120994.722783973
2796,97905.4071500307
2797,162974.420722275
2798,114488.540153209
2799,119649.5661851
2800,78809.3166585779
2801,110572.353329224
2802,136278.819356764
2803,144990.571240861
2804,135739.822713999
2805,97125.7881759865
2806,99829.1356702489
2807,147660.262168118
2808,145453.78295829
2809,134481.068615215
2810,137372.488850706
2811,152176.002577466
2812,144647.3391076
2813,152868.783515499
2814,154990.276020454
2815,103061.367652927
2816,233475.996464479
2817,154889.297975913
2818,131352.584243873
2819,173842.830321145
2820,138643.446935596
2821,107447.949309327
2822,161703.086635731
2823,206852.215888095
2824,167782.420925356
2825,144196.564737163
2826,132738.247126416
2827,135041.729987087
2828,227465.564599962
2829,186270.459989951
2830,231487.552201367
2831,189499.46011712
2832,228685.523331352
2833,282914.595773019
2834,219540.09941416
2835,218700.835880992
2836,191884.4928326
2837,173039.036998245
2838,148204.834121713
2839,180038.486615352
2840,190630.060533786
2841,203115.869502319
2842,224846.911989593
2843,153568.374879564
2844,159202.335737215
2845,125432.068719191
2846,211715.219891271
2847,199569.712735836
2848,201037.54294041
2849,208994.021330129
2850,271150.142806994
2851,223319.068964213
2852,224390.707239759
2853,228687.505943581
2854,140229.76681134
2855,199534.635340771
